,time,low,high,open,close,Day,Polarity_of_Desc
126,2019-11-20T06:00:00,174.01,175.11,174.19,174.69,2019-11-20,-0.10292027417027418
127,2019-11-20T05:00:00,173.34,175.27,175.04,174.28,2019-11-20,-0.10292027417027418
128,2019-11-20T04:00:00,175.04,176.0,175.96,175.04,2019-11-20,-0.10292027417027418
129,2019-11-20T03:00:00,175.86,177.01,176.45,175.9,2019-11-20,-0.10292027417027418
130,2019-11-20T02:00:00,176.42,177.21,176.71,176.44,2019-11-20,-0.10292027417027418
131,2019-11-20T01:00:00,176.08,177.2,176.08,176.63,2019-11-20,-0.10292027417027418
132,2019-11-20T00:00:00,174.5,176.39,175.31,176.0,2019-11-20,-0.10292027417027418
133,2019-11-19T23:00:00,175.25,176.3,175.53,175.25,2019-11-19,0.005580357142857142
134,2019-11-19T22:00:00,175.53,176.13,176.11,175.57,2019-11-19,0.005580357142857142
135,2019-11-19T21:00:00,176.06,176.56,176.06,176.12,2019-11-19,0.005580357142857142
136,2019-11-19T20:00:00,175.51,176.74,175.59,176.06,2019-11-19,0.005580357142857142
137,2019-11-19T19:00:00,174.91,175.78,175.75,175.6,2019-11-19,0.005580357142857142
138,2019-11-19T18:00:00,174.89,176.03,175.49,175.73,2019-11-19,0.005580357142857142
139,2019-11-19T17:00:00,174.41,176.08,174.46,175.5,2019-11-19,0.005580357142857142
140,2019-11-19T16:00:00,173.36,174.44,173.84,174.43,2019-11-19,0.005580357142857142
141,2019-11-19T15:00:00,172.46,173.96,173.95,173.84,2019-11-19,0.005580357142857142
142,2019-11-19T14:00:00,173.35,174.35,173.55,173.96,2019-11-19,0.005580357142857142
143,2019-11-19T13:00:00,173.39,174.52,174.06,173.55,2019-11-19,0.005580357142857142
144,2019-11-19T12:00:00,172.38,174.47,174.47,174.0,2019-11-19,0.005580357142857142
145,2019-11-19T11:00:00,173.91,175.65,174.87,174.43,2019-11-19,0.005580357142857142
146,2019-11-19T10:00:00,173.97,175.23,174.74,174.87,2019-11-19,0.005580357142857142
147,2019-11-19T09:00:00,173.84,175.56,173.88,174.72,2019-11-19,0.005580357142857142
148,2019-11-19T08:00:00,173.24,174.54,173.75,173.9,2019-11-19,0.005580357142857142
149,2019-11-19T07:00:00,173.14,175.54,174.34,173.78,2019-11-19,0.005580357142857142
150,2019-11-19T06:00:00,172.81,176.19,175.86,174.45,2019-11-19,0.005580357142857142
151,2019-11-19T05:00:00,175.63,177.0,176.66,175.85,2019-11-19,0.005580357142857142
152,2019-11-19T04:00:00,176.25,176.94,176.94,176.66,2019-11-19,0.005580357142857142
153,2019-11-19T03:00:00,175.79,176.98,175.79,176.94,2019-11-19,0.005580357142857142
154,2019-11-19T02:00:00,175.21,176.52,176.46,175.8,2019-11-19,0.005580357142857142
155,2019-11-19T01:00:00,175.66,176.66,176.48,176.47,2019-11-19,0.005580357142857142
156,2019-11-19T00:00:00,176.37,177.22,176.7,176.49,2019-11-19,0.005580357142857142
157,2019-11-18T23:00:00,175.59,177.02,176.76,176.71,2019-11-18,0.11547348484848485
158,2019-11-18T22:00:00,176.57,177.68,177.63,176.76,2019-11-18,0.11547348484848485
159,2019-11-18T21:00:00,177.03,178.14,177.76,177.63,2019-11-18,0.11547348484848485
160,2019-11-18T20:00:00,176.95,178.0,176.96,177.81,2019-11-18,0.11547348484848485
161,2019-11-18T19:00:00,176.71,178.09,177.8,176.96,2019-11-18,0.11547348484848485
162,2019-11-18T18:00:00,177.72,178.43,178.42,177.85,2019-11-18,0.11547348484848485
163,2019-11-18T17:00:00,177.55,178.53,178.34,178.43,2019-11-18,0.11547348484848485
164,2019-11-18T16:00:00,177.8,178.5,177.87,178.35,2019-11-18,0.11547348484848485
165,2019-11-18T15:00:00,176.98,178.46,178.46,177.86,2019-11-18,0.11547348484848485
166,2019-11-18T14:00:00,177.49,178.5,178.11,178.48,2019-11-18,0.11547348484848485
167,2019-11-18T13:00:00,173.56,179.73,179.61,178.09,2019-11-18,0.11547348484848485
168,2019-11-18T12:00:00,178.68,180.9,180.83,179.61,2019-11-18,0.11547348484848485
169,2019-11-18T11:00:00,180.68,181.56,180.72,180.88,2019-11-18,0.11547348484848485
170,2019-11-18T10:00:00,180.32,181.82,181.56,180.67,2019-11-18,0.11547348484848485
171,2019-11-18T09:00:00,181.51,182.62,182.27,181.56,2019-11-18,0.11547348484848485
172,2019-11-18T08:00:00,181.29,182.54,181.7,182.25,2019-11-18,0.11547348484848485
173,2019-11-18T07:00:00,181.0,182.15,182.15,181.7,2019-11-18,0.11547348484848485
174,2019-11-18T06:00:00,181.64,182.73,182.24,182.05,2019-11-18,0.11547348484848485
175,2019-11-18T05:00:00,182.16,183.01,183.0,182.19,2019-11-18,0.11547348484848485
176,2019-11-18T04:00:00,182.68,183.14,183.07,183.02,2019-11-18,0.11547348484848485
177,2019-11-18T03:00:00,182.59,183.53,183.1,183.05,2019-11-18,0.11547348484848485
178,2019-11-18T02:00:00,182.47,183.38,182.63,183.11,2019-11-18,0.11547348484848485
179,2019-11-18T01:00:00,182.59,183.86,183.53,182.63,2019-11-18,0.11547348484848485
180,2019-11-18T00:00:00,183.01,183.72,183.14,183.53,2019-11-18,0.11547348484848485
181,2019-11-17T23:00:00,182.74,183.37,182.98,183.14,2019-11-17,0.16666666666666666
182,2019-11-17T22:00:00,182.25,183.28,182.75,183.06,2019-11-17,0.16666666666666666
183,2019-11-17T21:00:00,182.18,183.32,183.21,182.76,2019-11-17,0.16666666666666666
184,2019-11-17T20:00:00,183.15,183.87,183.87,183.19,2019-11-17,0.16666666666666666
185,2019-11-17T19:00:00,183.05,183.95,183.88,183.85,2019-11-17,0.16666666666666666
186,2019-11-17T18:00:00,183.41,184.33,184.33,183.88,2019-11-17,0.16666666666666666
187,2019-11-17T17:00:00,184.17,185.25,185.18,184.34,2019-11-17,0.16666666666666666
